"","plot_year","plot_year_month","Farm","lighttrap","pherotrap","State","year","month","count","Latitude","Longitude","EVI","precipitation","temp_max","temp_mean","temp_min","temp_range","light","PM25","O3","NO2","precipitation_anomaly","temp_max_anomaly","temp_mean_anomaly","temp_min_anomaly","temp_range_anomaly","precipitation_anomaly_april","temp_max_anomaly_april","temp_mean_anomaly_april","temp_min_anomaly_april","temp_range_anomaly_april"
"11","DE_Bridgeville_1999","DE_Bridgeville_1999_Aug","DE_Bridgeville","N","Y","DE",1999,228,24.38307692,38.746942,-75.563456,3893.25000000003,112.682998657227,30.628999710083,24.8740005493164,19.12000084,11.50899887,0.927620528699689,13.9000282287598,40.3095789516673,9.71102401029668,8.14641269560784,3.39942670978132,2.67995034519857,1.96120053598576,1.438226174,-23.6055837473395,1.33438202375115,0.572934082146279,-0.187769493090738,1.522151517
"12","DE_Bridgeville_1999","DE_Bridgeville_1999_Aug","DE_Bridgeville","Y","N","DE",1999,228,8.82,38.746942,-75.563456,3893.25000000003,112.682998657227,30.628999710083,24.8740005493164,19.12000084,11.50899887,0.927620528699689,13.9000282287598,40.3095789516673,9.71102401029668,8.14641269560784,3.39942670978132,2.67995034519857,1.96120053598576,1.438226174,-23.6055837473395,1.33438202375115,0.572934082146279,-0.187769493090738,1.522151517
"13","DE_Bridgeville_1999","DE_Bridgeville_1999_Jul","DE_Bridgeville","N","Y","DE",1999,197,5.935384615,38.746942,-75.563456,4621.595,58.9889984130859,31.7660007476807,26.0730018615723,20.38199997,11.38400078,0.927620528699689,13.9000282287598,40.3095789516673,9.71102401029668,8.14641269560784,3.39942670978132,2.67995034519857,1.96120053598576,1.438226174,-23.6055837473395,1.33438202375115,0.572934082146279,-0.187769493090738,1.522151517
"14","DE_Bridgeville_1999","DE_Bridgeville_1999_Jul","DE_Bridgeville","Y","N","DE",1999,197,2.870769231,38.746942,-75.563456,4621.595,58.9889984130859,31.7660007476807,26.0730018615723,20.38199997,11.38400078,0.927620528699689,13.9000282287598,40.3095789516673,9.71102401029668,8.14641269560784,3.39942670978132,2.67995034519857,1.96120053598576,1.438226174,-23.6055837473395,1.33438202375115,0.572934082146279,-0.187769493090738,1.522151517
"15","DE_Bridgeville_1999","DE_Bridgeville_1999_Jun","DE_Bridgeville","N","Y","DE",1999,167,15.92230769,38.746942,-75.563456,3950.79999999999,64.4150009155273,27.6639995574951,21.9090003967285,16.15600014,11.50799942,0.927620528699689,13.9000282287598,40.3095789516673,9.71102401029668,8.14641269560784,3.39942670978132,2.67995034519857,1.96120053598576,1.438226174,-23.6055837473395,1.33438202375115,0.572934082146279,-0.187769493090738,1.522151517
"16","DE_Bridgeville_1999","DE_Bridgeville_1999_Jun","DE_Bridgeville","Y","N","DE",1999,167,0.690769231,38.746942,-75.563456,3950.79999999999,64.4150009155273,27.6639995574951,21.9090003967285,16.15600014,11.50799942,0.927620528699689,13.9000282287598,40.3095789516673,9.71102401029668,8.14641269560784,3.39942670978132,2.67995034519857,1.96120053598576,1.438226174,-23.6055837473395,1.33438202375115,0.572934082146279,-0.187769493090738,1.522151517
"17","DE_Bridgeville_1999","DE_Bridgeville_1999_May","DE_Bridgeville","N","Y","DE",1999,136,0,38.746942,-75.563456,2973.325,19.1299991607666,23.6439990997314,17.3740005493164,11.10599995,12.53799915,0.927620528699689,13.9000282287598,40.3095789516673,9.71102401029668,8.14641269560784,3.39942670978132,2.67995034519857,1.96120053598576,1.438226174,-23.6055837473395,1.33438202375115,0.572934082146279,-0.187769493090738,1.522151517
"18","DE_Bridgeville_1999","DE_Bridgeville_1999_May","DE_Bridgeville","Y","N","DE",1999,136,0.3325,38.746942,-75.563456,2973.325,19.1299991607666,23.6439990997314,17.3740005493164,11.10599995,12.53799915,0.927620528699689,13.9000282287598,40.3095789516673,9.71102401029668,8.14641269560784,3.39942670978132,2.67995034519857,1.96120053598576,1.438226174,-23.6055837473395,1.33438202375115,0.572934082146279,-0.187769493090738,1.522151517
"19","DE_Bridgeville_1999","DE_Bridgeville_1999_Sep","DE_Bridgeville","N","Y","DE",1999,258,8.7,38.746942,-75.563456,3633.25,330.477996826172,25.6219997406006,20.7550010681152,15.88899994,9.732999802,0.927620528699689,13.9000282287598,40.3095789516673,9.71102401029668,8.14641269560784,3.39942670978132,2.67995034519857,1.96120053598576,1.438226174,-23.6055837473395,1.33438202375115,0.572934082146279,-0.187769493090738,1.522151517
"20","DE_Bridgeville_1999","DE_Bridgeville_1999_Sep","DE_Bridgeville","Y","N","DE",1999,258,7.232,38.746942,-75.563456,3633.25,330.477996826172,25.6219997406006,20.7550010681152,15.88899994,9.732999802,0.927620528699689,13.9000282287598,40.3095789516673,9.71102401029668,8.14641269560784,3.39942670978132,2.67995034519857,1.96120053598576,1.438226174,-23.6055837473395,1.33438202375115,0.572934082146279,-0.187769493090738,1.522151517
"21","DE_Bridgeville_2000","DE_Bridgeville_2000_Aug","DE_Bridgeville","N","Y","DE",2000,228,3.537692308,38.746942,-75.563456,3506.5,86.6259994506836,28.0970001220703,23.1080017089844,18.12000084,9.976999283,0.962002386691814,14.7000284194946,39.9057159423828,9.43096828460693,-24.2105908342587,1.93842658516788,1.43461699152019,0.931200604332422,1.007225981,1.84741155295352,-0.371617350638498,0.230934074516885,0.833230892193686,-1.204848243
"22","DE_Bridgeville_2000","DE_Bridgeville_2000_Aug","DE_Bridgeville","Y","N","DE",2000,228,4.923076923,38.746942,-75.563456,3506.5,86.6259994506836,28.0970001220703,23.1080017089844,18.12000084,9.976999283,0.962002386691814,14.7000284194946,39.9057159423828,9.43096828460693,-24.2105908342587,1.93842658516788,1.43461699152019,0.931200604332422,1.007225981,1.84741155295352,-0.371617350638498,0.230934074516885,0.833230892193686,-1.204848243
"23","DE_Bridgeville_2000","DE_Bridgeville_2000_Jul","DE_Bridgeville","N","Y","DE",2000,197,1.642142857,38.746942,-75.563456,5417,163.397994995117,27.8040008544922,22.9300003051758,18.05699921,9.747001648,0.962002386691814,14.7000284194946,39.9057159423828,9.43096828460693,-24.2105908342587,1.93842658516788,1.43461699152019,0.931200604332422,1.007225981,1.84741155295352,-0.371617350638498,0.230934074516885,0.833230892193686,-1.204848243
"24","DE_Bridgeville_2000","DE_Bridgeville_2000_Jul","DE_Bridgeville","Y","N","DE",2000,197,0.392857143,38.746942,-75.563456,5417,163.397994995117,27.8040008544922,22.9300003051758,18.05699921,9.747001648,0.962002386691814,14.7000284194946,39.9057159423828,9.43096828460693,-24.2105908342587,1.93842658516788,1.43461699152019,0.931200604332422,1.007225981,1.84741155295352,-0.371617350638498,0.230934074516885,0.833230892193686,-1.204848243
"25","DE_Bridgeville_2000","DE_Bridgeville_2000_Jun","DE_Bridgeville","N","Y","DE",2000,167,9.915,38.746942,-75.563456,4656.5,113.611000061035,28.5300006866455,23.101001739502,17.67200089,10.8579998,0.962002386691814,14.7000284194946,39.9057159423828,9.43096828460693,-24.2105908342587,1.93842658516788,1.43461699152019,0.931200604332422,1.007225981,1.84741155295352,-0.371617350638498,0.230934074516885,0.833230892193686,-1.204848243
"26","DE_Bridgeville_2000","DE_Bridgeville_2000_Jun","DE_Bridgeville","Y","N","DE",2000,167,1.43,38.746942,-75.563456,4656.5,113.611000061035,28.5300006866455,23.101001739502,17.67200089,10.8579998,0.962002386691814,14.7000284194946,39.9057159423828,9.43096828460693,-24.2105908342587,1.93842658516788,1.43461699152019,0.931200604332422,1.007225981,1.84741155295352,-0.371617350638498,0.230934074516885,0.833230892193686,-1.204848243
"27","DE_Bridgeville_2000","DE_Bridgeville_2000_May","DE_Bridgeville","N","Y","DE",2000,136,2.5,38.746942,-75.563456,2704.5,100.047996520996,24.2630004882812,18.5659999847412,12.86900043,11.39400005,0.962002386691814,14.7000284194946,39.9057159423828,9.43096828460693,-24.2105908342587,1.93842658516788,1.43461699152019,0.931200604332422,1.007225981,1.84741155295352,-0.371617350638498,0.230934074516885,0.833230892193686,-1.204848243
"28","DE_Bridgeville_2000","DE_Bridgeville_2000_May","DE_Bridgeville","Y","N","DE",2000,136,0.77,38.746942,-75.563456,2704.5,100.047996520996,24.2630004882812,18.5659999847412,12.86900043,11.39400005,0.962002386691814,14.7000284194946,39.9057159423828,9.43096828460693,-24.2105908342587,1.93842658516788,1.43461699152019,0.931200604332422,1.007225981,1.84741155295352,-0.371617350638498,0.230934074516885,0.833230892193686,-1.204848243
"29","DE_Bridgeville_2000","DE_Bridgeville_2000_Sep","DE_Bridgeville","N","Y","DE",2000,258,3.832,38.746942,-75.563456,3485,157.748001098633,24.8700008392334,19.2680015563965,13.66699982,11.20300102,0.962002386691814,14.7000284194946,39.9057159423828,9.43096828460693,-24.2105908342587,1.93842658516788,1.43461699152019,0.931200604332422,1.007225981,1.84741155295352,-0.371617350638498,0.230934074516885,0.833230892193686,-1.204848243
"30","DE_Bridgeville_2000","DE_Bridgeville_2000_Sep","DE_Bridgeville","Y","N","DE",2000,258,12.4,38.746942,-75.563456,3485,157.748001098633,24.8700008392334,19.2680015563965,13.66699982,11.20300102,0.962002386691814,14.7000284194946,39.9057159423828,9.43096828460693,-24.2105908342587,1.93842658516788,1.43461699152019,0.931200604332422,1.007225981,1.84741155295352,-0.371617350638498,0.230934074516885,0.833230892193686,-1.204848243
"31","DE_Bridgeville_2001","DE_Bridgeville_2001_Aug","DE_Bridgeville","N","Y","DE",2001,228,10.65230769,38.746942,-75.563456,5903.5,175.033996582031,30.0949993133545,24.7110004425049,19.32799911,10.7670002,0.841066282859776,13.2999963760376,40.665397644043,9.07412127705595,-13.9242571143694,-0.0632399607000442,-0.278383221586284,-0.494132736630306,0.430892776,-41.767586310816,1.2893819474572,0.870934417839639,0.452230850232016,0.837151097
"32","DE_Bridgeville_2001","DE_Bridgeville_2001_Aug","DE_Bridgeville","Y","N","DE",2001,228,3.025384615,38.746942,-75.563456,5903.5,175.033996582031,30.0949993133545,24.7110004425049,19.32799911,10.7670002,0.841066282859776,13.2999963760376,40.665397644043,9.07412127705595,-13.9242571143694,-0.0632399607000442,-0.278383221586284,-0.494132736630306,0.430892776,-41.767586310816,1.2893819474572,0.870934417839639,0.452230850232016,0.837151097
"33","DE_Bridgeville_2001","DE_Bridgeville_2001_Jul","DE_Bridgeville","N","Y","DE",2001,197,4.947692308,38.746942,-75.563456,5604,172.212005615234,28.3759994506836,22.6080017089844,16.84199905,11.5340004,0.841066282859776,13.2999963760376,40.665397644043,9.07412127705595,-13.9242571143694,-0.0632399607000442,-0.278383221586284,-0.494132736630306,0.430892776,-41.767586310816,1.2893819474572,0.870934417839639,0.452230850232016,0.837151097
"34","DE_Bridgeville_2001","DE_Bridgeville_2001_Jul","DE_Bridgeville","Y","N","DE",2001,197,0.230769231,38.746942,-75.563456,5604,172.212005615234,28.3759994506836,22.6080017089844,16.84199905,11.5340004,0.841066282859776,13.2999963760376,40.665397644043,9.07412127705595,-13.9242571143694,-0.0632399607000442,-0.278383221586284,-0.494132736630306,0.430892776,-41.767586310816,1.2893819474572,0.870934417839639,0.452230850232016,0.837151097
"35","DE_Bridgeville_2001","DE_Bridgeville_2001_Jun","DE_Bridgeville","Y","N","DE",2001,167,0.178461538,38.746942,-75.563456,2671.5,162.488998413086,28.511999130249,23.076000213623,17.64100075,10.87099838,0.841066282859776,13.2999963760376,40.665397644043,9.07412127705595,-13.9242571143694,-0.0632399607000442,-0.278383221586284,-0.494132736630306,0.430892776,-41.767586310816,1.2893819474572,0.870934417839639,0.452230850232016,0.837151097
"36","DE_Bridgeville_2001","DE_Bridgeville_2001_Jun","DE_Bridgeville","N","Y","DE",2001,167,0.115384615,38.746942,-75.563456,2671.5,162.488998413086,28.511999130249,23.076000213623,17.64100075,10.87099838,0.841066282859776,13.2999963760376,40.665397644043,9.07412127705595,-13.9242571143694,-0.0632399607000442,-0.278383221586284,-0.494132736630306,0.430892776,-41.767586310816,1.2893819474572,0.870934417839639,0.452230850232016,0.837151097
"37","DE_Bridgeville_2001","DE_Bridgeville_2001_May","DE_Bridgeville","Y","N","DE",2001,136,0,38.746942,-75.563456,2306.5,96.6640014648438,23.4979991912842,17.4040012359619,11.31299973,12.18499947,0.841066282859776,13.2999963760376,40.665397644043,9.07412127705595,-13.9242571143694,-0.0632399607000442,-0.278383221586284,-0.494132736630306,0.430892776,-41.767586310816,1.2893819474572,0.870934417839639,0.452230850232016,0.837151097
"38","DE_Bridgeville_2001","DE_Bridgeville_2001_May","DE_Bridgeville","N","Y","DE",2001,136,0,38.746942,-75.563456,2306.5,96.6640014648438,23.4979991912842,17.4040012359619,11.31299973,12.18499947,0.841066282859776,13.2999963760376,40.665397644043,9.07412127705595,-13.9242571143694,-0.0632399607000442,-0.278383221586284,-0.494132736630306,0.430892776,-41.767586310816,1.2893819474572,0.870934417839639,0.452230850232016,0.837151097
"39","DE_Bridgeville_2001","DE_Bridgeville_2001_Sep","DE_Bridgeville","Y","N","DE",2001,258,1.7,38.746942,-75.563456,3837,53.2120018005371,25.628999710083,19.4070014953613,13.18500042,12.44399929,0.841066282859776,13.2999963760376,40.665397644043,9.07412127705595,-13.9242571143694,-0.0632399607000442,-0.278383221586284,-0.494132736630306,0.430892776,-41.767586310816,1.2893819474572,0.870934417839639,0.452230850232016,0.837151097
"40","DE_Bridgeville_2001","DE_Bridgeville_2001_Sep","DE_Bridgeville","N","Y","DE",2001,258,9.1,38.746942,-75.563456,3837,53.2120018005371,25.628999710083,19.4070014953613,13.18500042,12.44399929,0.841066282859776,13.2999963760376,40.665397644043,9.07412127705595,-13.9242571143694,-0.0632399607000442,-0.278383221586284,-0.494132736630306,0.430892776,-41.767586310816,1.2893819474572,0.870934417839639,0.452230850232016,0.837151097
"41","DE_Bridgeville_2002","DE_Bridgeville_2002_Aug","DE_Bridgeville","Y","N","DE",2002,228,16.23076923,38.746942,-75.563456,5111.5,86.4509963989258,31.7660007476807,25.5350017547607,19.30500031,12.46100044,0.811378664021293,12.7999677658081,41.6924018859863,8.75566991043559,-48.6695898322649,4.488092989892,3.60428375864055,2.72120056618545,1.766892424,6.02041570334414,2.92938324445428,2.64693444072782,2.36523048020638,0.564152764
"42","DE_Bridgeville_2002","DE_Bridgeville_2002_Aug","DE_Bridgeville","N","Y","DE",2002,228,14.74307692,38.746942,-75.563456,5111.5,86.4509963989258,31.7660007476807,25.5350017547607,19.30500031,12.46100044,0.811378664021293,12.7999677658081,41.6924018859863,8.75566991043559,-48.6695898322649,4.488092989892,3.60428375864055,2.72120056618545,1.766892424,6.02041570334414,2.92938324445428,2.64693444072782,2.36523048020638,0.564152764
"43","DE_Bridgeville_2002","DE_Bridgeville_2002_Jul","DE_Bridgeville","N","Y","DE",2002,197,11.42230769,38.746942,-75.563456,4429,66.3489990234375,31.9459991455078,25.5950012207031,19.24600029,12.69999886,0.811378664021293,12.7999677658081,41.6924018859863,8.75566991043559,-48.6695898322649,4.488092989892,3.60428375864055,2.72120056618545,1.766892424,6.02041570334414,2.92938324445428,2.64693444072782,2.36523048020638,0.564152764
"44","DE_Bridgeville_2002","DE_Bridgeville_2002_Jul","DE_Bridgeville","Y","N","DE",2002,197,3.203846154,38.746942,-75.563456,4429,66.3489990234375,31.9459991455078,25.5950012207031,19.24600029,12.69999886,0.811378664021293,12.7999677658081,41.6924018859863,8.75566991043559,-48.6695898322649,4.488092989892,3.60428375864055,2.72120056618545,1.766892424,6.02041570334414,2.92938324445428,2.64693444072782,2.36523048020638,0.564152764
"45","DE_Bridgeville_2002","DE_Bridgeville_2002_Jun","DE_Bridgeville","Y","N","DE",2002,167,0.179230769,38.746942,-75.563456,4453.5,50.5270004272461,29.2059993743896,23.0120010375977,16.81900024,12.38699913,0.811378664021293,12.7999677658081,41.6924018859863,8.75566991043559,-48.6695898322649,4.488092989892,3.60428375864055,2.72120056618545,1.766892424,6.02041570334414,2.92938324445428,2.64693444072782,2.36523048020638,0.564152764
"46","DE_Bridgeville_2002","DE_Bridgeville_2002_Jun","DE_Bridgeville","N","Y","DE",2002,167,5.691538462,38.746942,-75.563456,4453.5,50.5270004272461,29.2059993743896,23.0120010375977,16.81900024,12.38699913,0.811378664021293,12.7999677658081,41.6924018859863,8.75566991043559,-48.6695898322649,4.488092989892,3.60428375864055,2.72120056618545,1.766892424,6.02041570334414,2.92938324445428,2.64693444072782,2.36523048020638,0.564152764
"47","DE_Bridgeville_2002","DE_Bridgeville_2002_May","DE_Bridgeville","Y","N","DE",2002,136,0.16625,38.746942,-75.563456,4262.5,84.9550018310547,23.7430000305176,17.2770004272461,10.81200027,12.93099976,0.811378664021293,12.7999677658081,41.6924018859863,8.75566991043559,-48.6695898322649,4.488092989892,3.60428375864055,2.72120056618545,1.766892424,6.02041570334414,2.92938324445428,2.64693444072782,2.36523048020638,0.564152764
"48","DE_Bridgeville_2002","DE_Bridgeville_2002_May","DE_Bridgeville","N","Y","DE",2002,136,1.547142857,38.746942,-75.563456,4262.5,84.9550018310547,23.7430000305176,17.2770004272461,10.81200027,12.93099976,0.811378664021293,12.7999677658081,41.6924018859863,8.75566991043559,-48.6695898322649,4.488092989892,3.60428375864055,2.72120056618545,1.766892424,6.02041570334414,2.92938324445428,2.64693444072782,2.36523048020638,0.564152764
"49","DE_Bridgeville_2002","DE_Bridgeville_2002_Sep","DE_Bridgeville","N","Y","DE",2002,258,8.632,38.746942,-75.563456,5399.5,218.080993652344,26.9810009002686,21.2350006103516,15.48900032,11.49200058,0.811378664021293,12.7999677658081,41.6924018859863,8.75566991043559,-48.6695898322649,4.488092989892,3.60428375864055,2.72120056618545,1.766892424,6.02041570334414,2.92938324445428,2.64693444072782,2.36523048020638,0.564152764
"50","DE_Bridgeville_2002","DE_Bridgeville_2002_Sep","DE_Bridgeville","Y","N","DE",2002,258,6.432,38.746942,-75.563456,5399.5,218.080993652344,26.9810009002686,21.2350006103516,15.48900032,11.49200058,0.811378664021293,12.7999677658081,41.6924018859863,8.75566991043559,-48.6695898322649,4.488092989892,3.60428375864055,2.72120056618545,1.766892424,6.02041570334414,2.92938324445428,2.64693444072782,2.36523048020638,0.564152764
"51","DE_Bridgeville_2003","DE_Bridgeville_2003_Aug","DE_Bridgeville","Y","N","DE",2003,228,6.230769231,38.746942,-75.563456,3810,156.600006103516,29.8099994659424,24.8450012207031,19.88100052,9.928998947,0.783389428224838,12.3000001907349,39.6340217590332,8.43721854381522,14.9727422447615,-1.46124020102597,-1.14838315184885,-0.835466086176103,-0.625774115,-14.8445821604254,-0.723616633475412,-0.405065605048545,-0.0877691116210118,-0.635847522
"52","DE_Bridgeville_2003","DE_Bridgeville_2003_Aug","DE_Bridgeville","N","Y","DE",2003,228,4.269230769,38.746942,-75.563456,3810,156.600006103516,29.8099994659424,24.8450012207031,19.88100052,9.928998947,0.783389428224838,12.3000001907349,39.6340217590332,8.43721854381522,14.9727422447615,-1.46124020102597,-1.14838315184885,-0.835466086176103,-0.625774115,-14.8445821604254,-0.723616633475412,-0.405065605048545,-0.0877691116210118,-0.635847522
"53","DE_Bridgeville_2003","DE_Bridgeville_2003_Jul","DE_Bridgeville","N","Y","DE",2003,197,0.646923077,38.746942,-75.563456,4399.5,141.294998168945,30.0359992980957,24.9890003204346,19.94300079,10.0929985,0.783389428224838,12.3000001907349,39.6340217590332,8.43721854381522,14.9727422447615,-1.46124020102597,-1.14838315184885,-0.835466086176103,-0.625774115,-14.8445821604254,-0.723616633475412,-0.405065605048545,-0.0877691116210118,-0.635847522
"54","DE_Bridgeville_2003","DE_Bridgeville_2003_Jul","DE_Bridgeville","Y","N","DE",2003,197,1.416923077,38.746942,-75.563456,4399.5,141.294998168945,30.0359992980957,24.9890003204346,19.94300079,10.0929985,0.783389428224838,12.3000001907349,39.6340217590332,8.43721854381522,14.9727422447615,-1.46124020102597,-1.14838315184885,-0.835466086176103,-0.625774115,-14.8445821604254,-0.723616633475412,-0.405065605048545,-0.0877691116210118,-0.635847522
"55","DE_Bridgeville_2003","DE_Bridgeville_2003_Jun","DE_Bridgeville","N","Y","DE",2003,167,0.153846154,38.746942,-75.563456,3634.5,157.647003173828,26.6019992828369,21.5450000762939,16.48800087,10.11399841,0.783389428224838,12.3000001907349,39.6340217590332,8.43721854381522,14.9727422447615,-1.46124020102597,-1.14838315184885,-0.835466086176103,-0.625774115,-14.8445821604254,-0.723616633475412,-0.405065605048545,-0.0877691116210118,-0.635847522
"56","DE_Bridgeville_2003","DE_Bridgeville_2003_Jun","DE_Bridgeville","Y","N","DE",2003,167,1.390769231,38.746942,-75.563456,3634.5,157.647003173828,26.6019992828369,21.5450000762939,16.48800087,10.11399841,0.783389428224838,12.3000001907349,39.6340217590332,8.43721854381522,14.9727422447615,-1.46124020102597,-1.14838315184885,-0.835466086176103,-0.625774115,-14.8445821604254,-0.723616633475412,-0.405065605048545,-0.0877691116210118,-0.635847522
"57","DE_Bridgeville_2003","DE_Bridgeville_2003_May","DE_Bridgeville","Y","N","DE",2003,136,0.24125,38.746942,-75.563456,2391.5,159.330001831055,20.2199993133545,15.2640008926392,10.31000042,9.909998894,0.783389428224838,12.3000001907349,39.6340217590332,8.43721854381522,14.9727422447615,-1.46124020102597,-1.14838315184885,-0.835466086176103,-0.625774115,-14.8445821604254,-0.723616633475412,-0.405065605048545,-0.0877691116210118,-0.635847522
"58","DE_Bridgeville_2003","DE_Bridgeville_2003_May","DE_Bridgeville","N","Y","DE",2003,136,0,38.746942,-75.563456,2391.5,159.330001831055,20.2199993133545,15.2640008926392,10.31000042,9.909998894,0.783389428224838,12.3000001907349,39.6340217590332,8.43721854381522,14.9727422447615,-1.46124020102597,-1.14838315184885,-0.835466086176103,-0.625774115,-14.8445821604254,-0.723616633475412,-0.405065605048545,-0.0877691116210118,-0.635847522
"59","DE_Bridgeville_2003","DE_Bridgeville_2003_Sep","DE_Bridgeville","N","Y","DE",2003,258,0.7,38.746942,-75.563456,3675,148.692001342773,26.2320003509521,20.7700004577637,15.30900002,10.92300034,0.783389428224838,12.3000001907349,39.6340217590332,8.43721854381522,14.9727422447615,-1.46124020102597,-1.14838315184885,-0.835466086176103,-0.625774115,-14.8445821604254,-0.723616633475412,-0.405065605048545,-0.0877691116210118,-0.635847522
"60","DE_Bridgeville_2003","DE_Bridgeville_2003_Sep","DE_Bridgeville","Y","N","DE",2003,258,5.24,38.746942,-75.563456,3675,148.692001342773,26.2320003509521,20.7700004577637,15.30900002,10.92300034,0.783389428224838,12.3000001907349,39.6340217590332,8.43721854381522,14.9727422447615,-1.46124020102597,-1.14838315184885,-0.835466086176103,-0.625774115,-14.8445821604254,-0.723616633475412,-0.405065605048545,-0.0877691116210118,-0.635847522
